time,gFx,gFy,gFz,TgF
1.029099999,-0.0861,0.9338,0.1984,0.959
1.031324114,-0.0328,0.9077,0.2064,0.931
1.033470468,0.0007,0.8952,0.2069,0.919
1.037984426,-0.0487,0.9150,0.2169,0.942
1.040332708,-0.0958,0.9358,0.2165,0.965
1.04111552,-0.1041,0.9326,0.2111,0.962
1.044500833,-0.1386,0.9407,0.2099,0.974
1.048276458,-0.1625,0.9478,0.2096,0.984
1.049141145,-0.1747,0.9461,0.2072,0.984
1.052991978,-0.1713,0.9414,0.2064,0.979
1.055361301,-0.1613,0.9338,0.2067,0.970
1.056592187,-0.1540,0.9275,0.2091,0.963
1.057397499,-0.1440,0.9251,0.2138,0.960
1.059747395,-0.1376,0.9199,0.2133,0.954
1.063147499,-0.1332,0.9180,0.2165,0.953
1.065812083,-0.1354,0.9224,0.2182,0.957
1.066816978,-0.1330,0.9194,0.2189,0.954
1.070571041,-0.1320,0.9168,0.2196,0.952
1.073110885,-0.1300,0.9182,0.2199,0.953
1.073802239,-0.1315,0.9207,0.2211,0.956
1.084759947,-0.1364,0.9211,0.2228,0.957
1.085976145,-0.1347,0.9272,0.2257,0.964
1.087709843,-0.1357,0.9282,0.2260,0.965
1.088427499,-0.1313,0.9265,0.2270,0.963
1.088978489,-0.1293,0.9294,0.2245,0.965
1.090328697,-0.1300,0.9321,0.2252,0.968
1.090913853,-0.1264,0.9324,0.2284,0.968
1.09588828,-0.1256,0.9329,0.2267,0.968
1.096675937,-0.1237,0.9336,0.2267,0.969
1.09774776,-0.1234,0.9382,0.2228,0.972
1.102506458,-0.1159,0.9373,0.2199,0.970
1.103021353,-0.1195,0.9358,0.2265,0.970
1.10449526,-0.1210,0.9363,0.2309,0.972
1.105804999,-0.1210,0.9421,0.2326,0.978
1.108264322,-0.1224,0.9461,0.2314,0.982
1.111183437,-0.1242,0.9456,0.2291,0.981
1.113918645,-0.1298,0.9500,0.2296,0.986
1.115223697,-0.1261,0.9553,0.2274,0.990
1.117603749,-0.1256,0.9570,0.2262,0.991
1.120149322,-0.1217,0.9600,0.2265,0.994
1.12244552,-0.1224,0.9607,0.2272,0.995
1.126044687,-0.1217,0.9688,0.2296,1.003
1.127439895,-0.1220,0.9676,0.2296,1.002
1.129630155,-0.1251,0.9729,0.2284,1.007
1.132053749,-0.1239,0.9766,0.2274,1.010
1.135442603,-0.1181,0.9756,0.2309,1.009
1.13792776,-0.1266,0.9849,0.2306,1.019
1.139184895,-0.1305,0.9859,0.2348,1.022
1.141578853,-0.1318,0.9856,0.2343,1.022
1.144378228,-0.1332,0.9895,0.2353,1.026
1.147334218,-0.1352,0.9859,0.2353,1.023
1.149722395,-0.1366,0.9837,0.2414,1.022
1.152596405,-0.1405,0.9859,0.2426,1.025
1.15418927,-0.1501,0.9900,0.2448,1.031
