time,gFx,gFy,gFz,TgF
1.805326562,0.0183,-0.0668,1.0004,1.003
1.818552864,0.0209,-0.0609,0.9972,0.999
1.820972499,0.0253,-0.0614,0.9936,0.996
1.82376901,0.0278,-0.0626,0.9887,0.991
1.824860572,0.0314,-0.0619,0.9840,0.986
1.82605401,0.0358,-0.0621,0.9853,0.988
1.827543749,0.0405,-0.0619,0.9855,0.988
1.828224635,0.0427,-0.0631,0.9909,0.994
1.828816405,0.0407,-0.0621,0.9945,0.997
1.829486041,0.0400,-0.0638,1.0007,1.003
1.83010052,0.0459,-0.0646,1.0082,1.011
1.830685885,0.0461,-0.0660,1.0199,1.023
1.831671666,0.0427,-0.0641,1.0231,1.026
1.832277812,0.0466,-0.0668,1.0297,1.033
1.83284802,0.0432,-0.0673,1.0309,1.034
1.833420103,0.0439,-0.0682,1.0319,1.035
1.83561651,0.0442,-0.0717,1.0309,1.034
1.836887239,0.0473,-0.0732,1.0231,1.027
1.840363697,0.0481,-0.0751,1.0173,1.021
1.84169328,0.0447,-0.0771,1.0121,1.016
1.844369322,0.0434,-0.0736,1.0041,1.008
1.846353541,0.0412,-0.0729,1.0024,1.006
1.853410416,0.0390,-0.0700,0.9989,1.002
1.854403124,0.0400,-0.0687,0.9977,1.001
1.856165937,0.0363,-0.0665,0.9972,1.000
1.85682151,0.0363,-0.0673,0.9980,1.001
1.861422187,0.0378,-0.0656,0.9972,1.000
1.862264166,0.0375,-0.0621,0.9989,1.002
1.862881978,0.0390,-0.0663,0.9989,1.002
1.865972551,0.0388,-0.0638,1.0011,1.004
1.867719478,0.0336,-0.0634,1.0019,1.004
1.869768437,0.0324,-0.0609,0.9982,1.001
1.872486457,0.0317,-0.0624,0.9970,0.999
1.87438276,0.0300,-0.0629,0.9960,0.998
1.877079426,0.0353,-0.0643,0.9963,0.999
1.879513072,0.0322,-0.0638,0.9938,0.996
1.88364453,0.0285,-0.0648,0.9943,0.997
1.885750624,0.0309,-0.0607,0.9965,0.999
1.886827082,0.0334,-0.0617,0.9980,1.000
1.890942395,0.0324,-0.0604,1.0011,1.003
1.892238332,0.0329,-0.0582,1.0016,1.004
1.894265572,0.0351,-0.0575,1.0038,1.006
1.895786301,0.0327,-0.0580,1.0036,1.006
1.899326718,0.0363,-0.0570,1.0102,1.012
1.901100572,0.0358,-0.0534,1.0102,1.012
1.903478957,0.0358,-0.0560,1.0099,1.012
1.907986249,0.0371,-0.0551,1.0121,1.014
1.909276874,0.0349,-0.0568,1.0109,1.013
1.911058645,0.0366,-0.0555,1.0133,1.016
1.912638541,0.0334,-0.0568,1.0109,1.013
1.916370885,0.0322,-0.0560,1.0136,1.016
1.917715468,0.0346,-0.0580,1.0129,1.015
1.920003853,0.0331,-0.0548,1.0109,1.013
1.922119791,0.0302,-0.0573,1.0107,1.013
